day,series,demand,received,opening,served,lost,closing,order,target
0,49,0.0,0.0,338.29465753424654,0.0,0.0,338.29465753424654,0.0,338.29465753424654
0,50,0.0,0.0,404.66832191780827,0.0,0.0,404.66832191780827,0.0,404.66832191780827
0,51,0.0,0.0,245.63647260273976,0.0,0.0,245.63647260273976,0.0,245.63647260273976
0,52,0.0,0.0,465.3753424657534,0.0,0.0,465.3753424657534,0.0,465.3753424657534
0,53,0.0,0.0,310.62667808219175,0.0,0.0,310.62667808219175,0.0,310.62667808219175
0,54,0.0,0.0,468.955410958904,0.0,0.0,468.955410958904,0.0,468.955410958904
0,55,0.0,0.0,305.61544520547955,0.0,0.0,305.61544520547955,0.0,305.61544520547955
0,56,0.0,0.0,376.81647260273974,0.0,0.0,376.81647260273974,0.0,376.81647260273974
0,57,0.0,0.0,313.2279452054794,0.0,0.0,313.2279452054794,0.0,313.2279452054794
0,58,0.0,0.0,497.21479452054797,0.0,0.0,497.21479452054797,0.0,497.21479452054797
0,59,0.0,0.0,482.4107534246574,0.0,0.0,482.4107534246574,0.0,482.4107534246574
0,60,0.0,0.0,430.6970547945208,0.0,0.0,430.6970547945208,0.0,430.6970547945208
0,61,0.0,0.0,297.4455821917809,0.0,0.0,297.4455821917809,0.0,297.4455821917809
0,62,199.0,0.0,363.9398287671233,199.0,0.0,164.9398287671233,199.0,363.9398287671233
0,63,0.0,0.0,454.9069863013698,0.0,0.0,454.9069863013698,0.0,454.9069863013698
0,64,449.39,0.0,351.72698630136995,351.72698630136995,97.66301369863004,0.0,351.72698630136995,351.72698630136995
0,65,292.2,0.0,343.8869863013699,292.2,0.0,51.68698630136993,292.2,343.8869863013699
0,66,0.0,0.0,407.6145547945206,0.0,0.0,407.6145547945206,0.0,407.6145547945206
0,67,0.0,0.0,476.1551027397259,0.0,0.0,476.1551027397259,0.0,476.1551027397259
0,68,0.0,0.0,430.29191780821895,0.0,0.0,430.29191780821895,0.0,430.29191780821895
0,69,0.0,0.0,278.01890410958913,0.0,0.0,278.01890410958913,0.0,278.01890410958913
0,70,0.0,0.0,532.8097945205478,0.0,0.0,532.8097945205478,0.0,532.8097945205478
0,71,0.0,0.0,206.50311643835613,0.0,0.0,206.50311643835613,0.0,206.50311643835613
0,72,0.0,0.0,470.0392123287671,0.0,0.0,470.0392123287671,0.0,470.0392123287671
0,73,0.0,0.0,393.43020547945207,0.0,0.0,393.43020547945207,0.0,393.43020547945207
0,74,107.93,0.0,427.86421232876705,107.93,0.0,319.93421232876705,107.93,427.86421232876705
0,75,0.0,0.0,419.05044520547926,0.0,0.0,419.05044520547926,0.0,419.05044520547926
0,76,0.0,0.0,300.4021232876712,0.0,0.0,300.4021232876712,0.0,300.4021232876712
0,77,0.0,0.0,389.77486301369856,0.0,0.0,389.77486301369856,0.0,389.77486301369856
0,78,577.87,0.0,259.3933904109589,259.3933904109589,318.4766095890411,0.0,259.3933904109589,259.3933904109589
0,79,0.0,0.0,330.1576369863013,0.0,0.0,330.1576369863013,0.0,330.1576369863013
0,80,173.5,0.0,403.9877397260275,173.5,0.0,230.48773972602748,173.5,403.9877397260275
0,81,384.22,0.0,432.53695205479454,384.22,0.0,48.31695205479451,384.22,432.53695205479454
0,82,0.0,0.0,390.9296232876712,0.0,0.0,390.9296232876712,0.0,390.9296232876712
0,83,0.0,0.0,256.84510273972603,0.0,0.0,256.84510273972603,0.0,256.84510273972603
0,84,0.0,0.0,376.2492808219178,0.0,0.0,376.2492808219178,0.0,376.2492808219178
0,85,0.0,0.0,265.6598287671234,0.0,0.0,265.6598287671234,0.0,265.6598287671234
0,86,0.0,0.0,503.9685958904107,0.0,0.0,503.9685958904107,0.0,503.9685958904107
0,87,0.0,0.0,269.4978424657534,0.0,0.0,269.4978424657534,0.0,269.4978424657534
0,88,0.0,0.0,504.29510273972596,0.0,0.0,504.29510273972596,0.0,504.29510273972596
0,89,0.0,0.0,358.29476027397266,0.0,0.0,358.29476027397266,0.0,358.29476027397266
0,90,0.0,0.0,503.18133561643833,0.0,0.0,503.18133561643833,0.0,503.18133561643833
0,91,0.0,0.0,436.5981506849317,0.0,0.0,436.5981506849317,0.0,436.5981506849317
0,92,0.0,0.0,451.02246575342457,0.0,0.0,451.02246575342457,0.0,451.02246575342457
0,93,0.0,0.0,385.8469520547945,0.0,0.0,385.8469520547945,0.0,385.8469520547945
0,94,313.91,0.0,276.4630821917808,276.4630821917808,37.44691780821921,0.0,276.4630821917808,276.4630821917808
0,95,0.0,0.0,271.58202054794526,0.0,0.0,271.58202054794526,0.0,271.58202054794526
1,0,0.0,0.0,225.44938356164386,0.0,0.0,225.44938356164386,0.0,225.44938356164386
1,1,0.0,0.0,509.6604109589041,0.0,0.0,509.6604109589041,0.0,509.6604109589041
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.2143150684931
1,3,0.0,0.0,241.21928082191778,0.0,0.0,241.21928082191778,0.0,241.21928082191778
1,4,0.0,0.0,302.6339726027396,0.0,0.0,302.6339726027396,0.0,524.5339726027396
1,5,0.0,0.0,424.828801369863,0.0,0.0,424.828801369863,0.0,424.828801369863
1,6,0.0,0.0,486.7493150684934,0.0,0.0,486.7493150684934,0.0,486.7493150684934
1,7,0.0,0.0,347.7283561643836,0.0,0.0,347.7283561643836,0.0,347.7283561643836
1,8,0.0,0.0,377.5047260273973,0.0,0.0,377.5047260273973,0.0,377.5047260273973
1,9,0.0,0.0,465.06106164383544,0.0,0.0,465.06106164383544,0.0,465.06106164383544
1,10,0.0,0.0,452.51907534246584,0.0,0.0,452.51907534246584,0.0,452.51907534246584
1,11,0.0,0.0,289.2730821917808,0.0,0.0,289.2730821917808,0.0,289.2730821917808
1,12,0.0,0.0,386.6066438356164,0.0,0.0,386.6066438356164,0.0,386.6066438356164
1,13,0.0,0.0,467.8044863013699,0.0,0.0,467.8044863013699,0.0,467.8044863013699
1,14,515.95,0.0,423.9286301369862,423.9286301369862,92.02136986301383,0.0,423.9286301369862,423.9286301369862
1,15,0.0,0.0,370.4582191780823,0.0,0.0,370.4582191780823,0.0,370.4582191780823
1,16,0.0,0.0,372.61815068493144,0.0,0.0,372.61815068493144,0.0,372.61815068493144
1,17,561.66,0.0,440.7528424657535,440.7528424657535,120.9071575342465,0.0,440.7528424657535,440.7528424657535
1,18,0.0,0.0,363.7329452054794,0.0,0.0,363.7329452054794,0.0,363.7329452054794
1,19,0.0,0.0,339.1046917808219,0.0,0.0,339.1046917808219,0.0,339.1046917808219
1,20,0.0,0.0,382.2246917808219,0.0,0.0,382.2246917808219,0.0,382.2246917808219
1,21,309.68,0.0,217.15965753424652,217.15965753424652,92.52034246575349,0.0,217.15965753424652,217.15965753424652
1,22,0.0,0.0,191.78315068493157,0.0,0.0,191.78315068493157,0.0,514.6831506849315
1,23,0.0,0.0,400.63876712328766,0.0,0.0,400.63876712328766,0.0,400.63876712328766
1,24,0.0,0.0,420.8831506849314,0.0,0.0,420.8831506849314,0.0,420.8831506849314
1,25,309.71,0.0,9.702739726027403,9.702739726027403,300.0072602739726,0.0,9.702739726027403,414.17273972602743
1,26,0.0,0.0,433.2189726027399,0.0,0.0,433.2189726027399,0.0,433.2189726027399
1,27,0.0,0.0,324.58712328767126,0.0,0.0,324.58712328767126,0.0,324.58712328767126
1,28,0.0,0.0,357.3754109589041,0.0,0.0,357.3754109589041,0.0,357.3754109589041
1,29,0.0,0.0,292.1207876712329,0.0,0.0,292.1207876712329,0.0,292.1207876712329
1,30,0.0,0.0,408.68301369863025,0.0,0.0,408.68301369863025,0.0,408.68301369863025
1,31,0.0,0.0,575.8559589041095,0.0,0.0,575.8559589041095,0.0,575.8559589041095
1,32,0.0,0.0,110.13071917808242,0.0,0.0,110.13071917808242,0.0,515.9707191780824
1,33,0.0,0.0,332.5119863013699,0.0,0.0,332.5119863013699,0.0,332.5119863013699
1,34,0.0,0.0,484.3216095890409,0.0,0.0,484.3216095890409,0.0,484.3216095890409
1,35,0.0,0.0,392.25914383561656,0.0,0.0,392.25914383561656,0.0,392.25914383561656
1,36,274.56,0.0,556.6009246575342,274.56,0.0,282.04092465753416,274.56,556.6009246575342
1,37,0.0,0.0,367.40099315068494,0.0,0.0,367.40099315068494,0.0,367.40099315068494
1,38,0.0,0.0,453.86154109589035,0.0,0.0,453.86154109589035,0.0,453.86154109589035
1,39,326.71,0.0,333.2752739726027,326.71,0.0,6.565273972602711,326.71,333.2752739726027
1,40,0.0,0.0,363.6351369863013,0.0,0.0,363.6351369863013,0.0,363.6351369863013
1,41,0.0,0.0,342.41434931506853,0.0,0.0,342.41434931506853,0.0,342.41434931506853
1,42,0.0,0.0,271.86130136986304,0.0,0.0,271.86130136986304,0.0,271.86130136986304
1,43,0.0,0.0,137.6973630136987,0.0,0.0,137.6973630136987,0.0,480.8273630136987
1,44,0.0,0.0,156.5472945205479,0.0,0.0,156.5472945205479,0.0,279.9872945205479
1,45,0.0,0.0,535.524212328767,0.0,0.0,535.524212328767,0.0,535.524212328767
1,46,0.0,0.0,423.32404109589044,0.0,0.0,423.32404109589044,0.0,423.32404109589044
1,47,452.99,0.0,388.81476027397264,388.81476027397264,64.17523972602737,0.0,388.81476027397264,388.81476027397264
1,48,228.72,0.0,300.9362328767123,228.72,0.0,72.21623287671233,228.72000000000003,527.1062328767123
1,49,0.0,0.0,338.29465753424654,0.0,0.0,338.29465753424654,0.0,338.29465753424654
1,50,0.0,0.0,404.66832191780827,0.0,0.0,404.66832191780827,0.0,404.66832191780827
1,51,0.0,0.0,245.63647260273976,0.0,0.0,245.63647260273976,0.0,245.63647260273976
1,52,0.0,0.0,465.3753424657534,0.0,0.0,465.3753424657534,0.0,465.3753424657534
1,53,0.0,0.0,310.62667808219175,0.0,0.0,310.62667808219175,0.0,310.62667808219175
1,54,0.0,0.0,468.955410958904,0.0,0.0,468.955410958904,0.0,468.955410958904
1,55,0.0,0.0,305.61544520547955,0.0,0.0,305.61544520547955,0.0,305.61544520547955
1,56,0.0,0.0,376.81647260273974,0.0,0.0,376.81647260273974,0.0,376.81647260273974
1,57,0.0,0.0,313.2279452054794,0.0,0.0,313.2279452054794,0.0,313.2279452054794
1,58,0.0,0.0,497.21479452054797,0.0,0.0,497.21479452054797,0.0,497.21479452054797
1,59,259.73,0.0,482.4107534246574,259.73,0.0,222.68075342465738,259.73,482.4107534246574
1,60,0.0,0.0,430.6970547945208,0.0,0.0,430.6970547945208,0.0,430.6970547945208
1,61,0.0,0.0,297.4455821917809,0.0,0.0,297.4455821917809,0.0,297.4455821917809
1,62,0.0,0.0,164.9398287671233,0.0,0.0,164.9398287671233,0.0,363.9398287671233
1,63,0.0,0.0,454.9069863013698,0.0,0.0,454.9069863013698,0.0,454.9069863013698
1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.72698630136995
1,65,0.0,0.0,51.68698630136993,0.0,0.0,51.68698630136993,0.0,343.8869863013699
1,66,0.0,0.0,407.6145547945206,0.0,0.0,407.6145547945206,0.0,407.6145547945206
1,67,0.0,0.0,476.1551027397259,0.0,0.0,476.1551027397259,0.0,476.1551027397259
1,68,317.02,0.0,430.29191780821895,317.02,0.0,113.27191780821897,317.02,430.29191780821895
1,69,0.0,0.0,278.01890410958913,0.0,0.0,278.01890410958913,0.0,278.01890410958913
1,70,0.0,0.0,532.8097945205478,0.0,0.0,532.8097945205478,0.0,532.8097945205478
1,71,0.0,0.0,206.50311643835613,0.0,0.0,206.50311643835613,0.0,206.50311643835613
1,72,0.0,0.0,470.0392123287671,0.0,0.0,470.0392123287671,0.0,470.0392123287671
1,73,0.0,0.0,393.43020547945207,0.0,0.0,393.43020547945207,0.0,393.43020547945207
1,74,0.0,0.0,319.93421232876705,0.0,0.0,319.93421232876705,0.0,427.86421232876705
1,75,0.0,0.0,419.05044520547926,0.0,0.0,419.05044520547926,0.0,419.05044520547926
1,76,0.0,0.0,300.4021232876712,0.0,0.0,300.4021232876712,0.0,300.4021232876712
1,77,0.0,0.0,389.77486301369856,0.0,0.0,389.77486301369856,0.0,389.77486301369856
1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.3933904109589
1,79,0.0,0.0,330.1576369863013,0.0,0.0,330.1576369863013,0.0,330.1576369863013
1,80,0.0,0.0,230.48773972602748,0.0,0.0,230.48773972602748,0.0,403.9877397260275
1,81,0.0,0.0,48.31695205479451,0.0,0.0,48.31695205479451,0.0,432.53695205479454
1,82,347.61,0.0,390.9296232876712,347.61,0.0,43.31962328767116,347.61,390.9296232876712
1,83,0.0,0.0,256.84510273972603,0.0,0.0,256.84510273972603,0.0,256.84510273972603
1,84,0.0,0.0,376.2492808219178,0.0,0.0,376.2492808219178,0.0,376.2492808219178
1,85,0.0,0.0,265.6598287671234,0.0,0.0,265.6598287671234,0.0,265.6598287671234
1,86,551.63,0.0,503.9685958904107,503.9685958904107,47.661404109589284,0.0,503.9685958904107,503.9685958904107
1,87,427.95,0.0,269.4978424657534,269.4978424657534,158.45215753424657,0.0,269.4978424657534,269.4978424657534
1,88,0.0,0.0,504.29510273972596,0.0,0.0,504.29510273972596,0.0,504.29510273972596
1,89,0.0,0.0,358.29476027397266,0.0,0.0,358.29476027397266,0.0,358.29476027397266
1,90,0.0,0.0,503.18133561643833,0.0,0.0,503.18133561643833,0.0,503.18133561643833
1,91,203.76,0.0,436.5981506849317,203.76,0.0,232.8381506849317,203.76,436.5981506849317
1,92,0.0,0.0,451.02246575342457,0.0,0.0,451.02246575342457,0.0,451.02246575342457
1,93,0.0,0.0,385.8469520547945,0.0,0.0,385.8469520547945,0.0,385.8469520547945
1,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.4630821917808
1,95,0.0,0.0,271.58202054794526,0.0,0.0,271.58202054794526,0.0,271.58202054794526
2,0,0.0,0.0,225.44938356164386,0.0,0.0,225.44938356164386,0.0,225.44938356164386
2,1,0.0,0.0,509.6604109589041,0.0,0.0,509.6604109589041,0.0,509.6604109589041
2,2,0.0,546.2143150684931,546.2143150684931,0.0,0.0,546.2143150684931,0.0,546.2143150684931
2,3,0.0,0.0,241.21928082191778,0.0,0.0,241.21928082191778,0.0,241.21928082191778
2,4,0.0,221.89999999999998,524.5339726027396,0.0,0.0,524.5339726027396,0.0,524.5339726027396
2,5,0.0,0.0,424.828801369863,0.0,0.0,424.828801369863,0.0,424.828801369863
2,6,557.91,0.0,486.7493150684934,486.7493150684934,71.16068493150658,0.0,486.7493150684934,486.7493150684934
2,7,0.0,0.0,347.7283561643836,0.0,0.0,347.7283561643836,0.0,347.7283561643836
2,8,0.0,0.0,377.5047260273973,0.0,0.0,377.5047260273973,0.0,377.5047260273973
2,9,0.0,0.0,465.06106164383544,0.0,0.0,465.06106164383544,0.0,465.06106164383544
2,10,0.0,0.0,452.51907534246584,0.0,0.0,452.51907534246584,0.0,452.51907534246584
2,11,0.0,0.0,289.2730821917808,0.0,0.0,289.2730821917808,0.0,289.2730821917808
2,12,0.0,0.0,386.6066438356164,0.0,0.0,386.6066438356164,0.0,386.6066438356164
2,13,0.0,0.0,467.8044863013699,0.0,0.0,467.8044863013699,0.0,467.8044863013699
2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.9286301369862
2,15,0.0,0.0,370.4582191780823,0.0,0.0,370.4582191780823,0.0,370.4582191780823
2,16,0.0,0.0,372.61815068493144,0.0,0.0,372.61815068493144,0.0,372.61815068493144
2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.7528424657535
2,18,0.0,0.0,363.7329452054794,0.0,0.0,363.7329452054794,0.0,363.7329452054794
2,19,0.0,0.0,339.1046917808219,0.0,0.0,339.1046917808219,0.0,339.1046917808219
2,20,324.34,0.0,382.2246917808219,324.34,0.0,57.884691780821925,324.34,382.2246917808219
2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.15965753424652
2,22,0.0,322.9,514.6831506849315,0.0,0.0,514.6831506849315,0.0,514.6831506849315
2,23,0.0,0.0,400.63876712328766,0.0,0.0,400.63876712328766,0.0,400.63876712328766
2,24,0.0,0.0,420.8831506849314,0.0,0.0,420.8831506849314,0.0,420.8831506849314
2,25,0.0,404.47,404.47,0.0,0.0,404.47,0.0,414.17273972602743
2,26,0.0,0.0,433.2189726027399,0.0,0.0,433.2189726027399,0.0,433.2189726027399
2,27,0.0,0.0,324.58712328767126,0.0,0.0,324.58712328767126,0.0,324.58712328767126
2,28,540.24,0.0,357.3754109589041,357.3754109589041,182.86458904109588,0.0,357.3754109589041,357.3754109589041
2,29,518.12,0.0,292.1207876712329,292.1207876712329,225.9992123287671,0.0,292.1207876712329,292.1207876712329
2,30,258.86,0.0,408.68301369863025,258.86,0.0,149.82301369863023,258.86,408.68301369863025
2,31,0.0,0.0,575.8559589041095,0.0,0.0,575.8559589041095,0.0,575.8559589041095
2,32,0.0,405.84,515.9707191780824,0.0,0.0,515.9707191780824,0.0,515.9707191780824
2,33,532.54,0.0,332.5119863013699,332.5119863013699,200.02801369863005,0.0,332.5119863013699,332.5119863013699
2,34,0.0,0.0,484.3216095890409,0.0,0.0,484.3216095890409,0.0,484.3216095890409
2,35,0.0,0.0,392.25914383561656,0.0,0.0,392.25914383561656,0.0,392.25914383561656
2,36,0.0,0.0,282.04092465753416,0.0,0.0,282.04092465753416,0.0,556.6009246575342
2,37,0.0,0.0,367.40099315068494,0.0,0.0,367.40099315068494,0.0,367.40099315068494
2,38,0.0,0.0,453.86154109589035,0.0,0.0,453.86154109589035,0.0,453.86154109589035
2,39,0.0,0.0,6.565273972602711,0.0,0.0,6.565273972602711,0.0,333.2752739726027
2,40,0.0,0.0,363.6351369863013,0.0,0.0,363.6351369863013,0.0,363.6351369863013
2,41,0.0,0.0,342.41434931506853,0.0,0.0,342.41434931506853,0.0,342.41434931506853
2,42,0.0,0.0,271.86130136986304,0.0,0.0,271.86130136986304,0.0,271.86130136986304
2,43,0.0,343.13,480.8273630136987,0.0,0.0,480.8273630136987,0.0,480.8273630136987
2,44,0.0,123.44,279.9872945205479,0.0,0.0,279.9872945205479,0.0,279.9872945205479
2,45,0.0,0.0,535.524212328767,0.0,0.0,535.524212328767,0.0,535.524212328767
2,46,0.0,0.0,423.32404109589044,0.0,0.0,423.32404109589044,0.0,423.32404109589044
2,47,535.92,0.0,0.0,0.0,535.92,0.0,0.0,388.81476027397264
2,48,0.0,226.16999999999996,298.38623287671226,0.0,0.0,298.38623287671226,0.0,527.1062328767123
2,49,392.98,0.0,338.29465753424654,338.29465753424654,54.68534246575348,0.0,338.29465753424654,338.29465753424654
2,50,465.51,0.0,404.66832191780827,404.66832191780827,60.84167808219172,0.0,404.66832191780827,404.66832191780827
2,51,0.0,0.0,245.63647260273976,0.0,0.0,245.63647260273976,0.0,245.63647260273976
2,52,0.0,0.0,465.3753424657534,0.0,0.0,465.3753424657534,0.0,465.3753424657534
2,53,0.0,0.0,310.62667808219175,0.0,0.0,310.62667808219175,0.0,310.62667808219175
2,54,0.0,0.0,468.955410958904,0.0,0.0,468.955410958904,0.0,468.955410958904
2,55,0.0,0.0,305.61544520547955,0.0,0.0,305.61544520547955,0.0,305.61544520547955
2,56,0.0,0.0,376.81647260273974,0.0,0.0,376.81647260273974,0.0,376.81647260273974
2,57,154.93,0.0,313.2279452054794,154.93,0.0,158.29794520547938,154.93,313.2279452054794
2,58,0.0,0.0,497.21479452054797,0.0,0.0,497.21479452054797,0.0,497.21479452054797
2,59,0.0,0.0,222.68075342465738,0.0,0.0,222.68075342465738,0.0,482.4107534246574
2,60,0.0,0.0,430.6970547945208,0.0,0.0,430.6970547945208,0.0,430.6970547945208
2,61,0.0,0.0,297.4455821917809,0.0,0.0,297.4455821917809,0.0,297.4455821917809
2,62,0.0,199.0,363.9398287671233,0.0,0.0,363.9398287671233,0.0,363.9398287671233
2,63,0.0,0.0,454.9069863013698,0.0,0.0,454.9069863013698,0.0,454.9069863013698
2,64,0.0,351.72698630136995,351.72698630136995,0.0,0.0,351.72698630136995,0.0,351.72698630136995
2,65,765.39,292.2,343.8869863013699,343.8869863013699,421.50301369863007,0.0,343.8869863013699,343.8869863013699
2,66,0.0,0.0,407.6145547945206,0.0,0.0,407.6145547945206,0.0,407.6145547945206
2,67,0.0,0.0,476.1551027397259,0.0,0.0,476.1551027397259,0.0,476.1551027397259
2,68,0.0,0.0,113.27191780821897,0.0,0.0,113.27191780821897,0.0,430.29191780821895
2,69,0.0,0.0,278.01890410958913,0.0,0.0,278.01890410958913,0.0,278.01890410958913
2,70,419.71,0.0,532.8097945205478,419.71,0.0,113.09979452054785,419.71,532.8097945205478
2,71,0.0,0.0,206.50311643835613,0.0,0.0,206.50311643835613,0.0,206.50311643835613
2,72,0.0,0.0,470.0392123287671,0.0,0.0,470.0392123287671,0.0,470.0392123287671
2,73,0.0,0.0,393.43020547945207,0.0,0.0,393.43020547945207,0.0,393.43020547945207
2,74,0.0,107.93,427.86421232876705,0.0,0.0,427.86421232876705,0.0,427.86421232876705
2,75,0.0,0.0,419.05044520547926,0.0,0.0,419.05044520547926,0.0,419.05044520547926
2,76,0.0,0.0,300.4021232876712,0.0,0.0,300.4021232876712,0.0,300.4021232876712
2,77,0.0,0.0,389.77486301369856,0.0,0.0,389.77486301369856,0.0,389.77486301369856
2,78,0.0,259.3933904109589,259.3933904109589,0.0,0.0,259.3933904109589,0.0,259.3933904109589
2,79,0.0,0.0,330.1576369863013,0.0,0.0,330.1576369863013,0.0,330.1576369863013
2,80,0.0,173.5,403.9877397260275,0.0,0.0,403.9877397260275,0.0,403.9877397260275
2,81,0.0,384.22,432.53695205479454,0.0,0.0,432.53695205479454,0.0,432.53695205479454
2,82,0.0,0.0,43.31962328767116,0.0,0.0,43.31962328767116,0.0,390.9296232876712
2,83,0.0,0.0,256.84510273972603,0.0,0.0,256.84510273972603,0.0,256.84510273972603
2,84,0.0,0.0,376.2492808219178,0.0,0.0,376.2492808219178,0.0,376.2492808219178
2,85,0.0,0.0,265.6598287671234,0.0,0.0,265.6598287671234,0.0,265.6598287671234
2,86,284.25,0.0,0.0,0.0,284.25,0.0,0.0,503.9685958904107
2,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.4978424657534
2,88,0.0,0.0,504.29510273972596,0.0,0.0,504.29510273972596,0.0,504.29510273972596
2,89,0.0,0.0,358.29476027397266,0.0,0.0,358.29476027397266,0.0,358.29476027397266
2,90,480.66,0.0,503.18133561643833,480.66,0.0,22.521335616438307,480.66,503.18133561643833
2,91,0.0,0.0,232.8381506849317,0.0,0.0,232.8381506849317,0.0,436.5981506849317
2,92,0.0,0.0,451.02246575342457,0.0,0.0,451.02246575342457,0.0,451.02246575342457
2,93,0.0,0.0,385.8469520547945,0.0,0.0,385.8469520547945,0.0,385.8469520547945
2,94,0.0,276.4630821917808,276.4630821917808,0.0,0.0,276.4630821917808,0.0,276.4630821917808
2,95,0.0,0.0,271.58202054794526,0.0,0.0,271.58202054794526,0.0,271.58202054794526
3,0,0.0,0.0,225.44938356164386,0.0,0.0,225.44938356164386,0.0,225.44938356164386
