Bar Name,Brand Name,date,demand,closing,rows,observed,series,prior_consumption_ml,stockout_proxy
Anderson's Bar,Absolut,2023-03-26,0.0,,,False,0,2532.8599999999997,False
Anderson's Bar,Absolut,2023-03-27,0.0,,,False,0,2532.8599999999997,False
Anderson's Bar,Absolut,2023-03-28,0.0,,,False,0,2532.8599999999997,False
Anderson's Bar,Absolut,2023-03-29,0.0,,,False,0,2532.8599999999997,False
Anderson's Bar,Absolut,2023-03-30,208.98,511.21,1.0,True,0,2532.8599999999997,False
Anderson's Bar,Absolut,2023-03-31,0.0,,,False,0,2741.8399999999997,False
Anderson's Bar,Absolut,2023-04-01,0.0,,,False,0,2741.8399999999997,False
Anderson's Bar,Absolut,2023-04-02,0.0,,,False,0,2741.8399999999997,False
Anderson's Bar,Absolut,2023-04-03,0.0,,,False,0,2741.8399999999997,False
Anderson's Bar,Absolut,2023-04-04,304.12,207.09,1.0,True,0,2741.8399999999997,False
Anderson's Bar,Absolut,2023-04-05,0.0,,,False,0,3045.9599999999996,False
Anderson's Bar,Absolut,2023-04-06,207.09,2.56e-13,1.0,True,0,3045.9599999999996,False
Anderson's Bar,Absolut,2023-04-07,0.0,,,False,0,3253.0499999999997,False
Anderson's Bar,Absolut,2023-04-08,0.0,,,False,0,3253.0499999999997,False
Anderson's Bar,Absolut,2023-04-09,0.0,2.56e-13,1.0,True,0,3253.0499999999997,False
Anderson's Bar,Absolut,2023-04-10,0.0,,,False,0,3253.0499999999997,False
Anderson's Bar,Absolut,2023-04-11,255.3,1047.86,1.0,True,0,3253.0499999999997,False
Anderson's Bar,Absolut,2023-04-12,301.09,746.77,1.0,True,0,3508.35,False
Anderson's Bar,Absolut,2023-04-13,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-14,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-15,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-16,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-17,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-18,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-19,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-20,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-21,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-22,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-23,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-24,0.0,,,False,0,3809.44,False
Anderson's Bar,Absolut,2023-04-25,137.31,609.46,1.0,True,0,3809.44,False
Anderson's Bar,Absolut,2023-04-26,0.0,,,False,0,3946.75,False
Anderson's Bar,Absolut,2023-04-27,0.0,,,False,0,3946.75,False
Anderson's Bar,Absolut,2023-04-28,348.26,1521.56,1.0,True,0,3946.75,False
Anderson's Bar,Absolut,2023-04-29,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-04-30,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-01,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-02,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-03,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-04,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-05,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-06,0.0,,,False,0,4295.01,False
Anderson's Bar,Absolut,2023-05-07,278.64,1242.92,1.0,True,0,4295.01,False
Anderson's Bar,Absolut,2023-05-08,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-09,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-10,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-11,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-12,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-13,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-14,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-15,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-16,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-17,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-18,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-19,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-20,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-21,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-22,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-23,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-24,0.0,,,False,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-25,356.44,886.48,1.0,True,0,4573.650000000001,False
Anderson's Bar,Absolut,2023-05-26,0.0,,,False,0,4930.09,False
Anderson's Bar,Absolut,2023-05-27,0.0,,,False,0,4930.09,False
Anderson's Bar,Absolut,2023-05-28,357.43,529.05,1.0,True,0,4930.09,False
Anderson's Bar,Absolut,2023-05-29,0.0,,,False,0,5287.52,False
Anderson's Bar,Absolut,2023-05-30,0.0,,,False,0,5287.52,False
Anderson's Bar,Absolut,2023-05-31,0.0,,,False,0,5287.52,False
Anderson's Bar,Absolut,2023-06-01,213.37,315.68,1.0,True,0,5287.52,False
Anderson's Bar,Absolut,2023-06-02,0.0,,,False,0,5500.89,False
Anderson's Bar,Absolut,2023-06-03,0.0,,,False,0,5500.89,False
Anderson's Bar,Absolut,2023-06-04,315.68,3.98e-13,1.0,True,0,5500.89,False
Anderson's Bar,Absolut,2023-06-05,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-06,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-07,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-08,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-09,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-10,0.0,3.98e-13,1.0,True,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-11,0.0,3.98e-13,1.0,True,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-12,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-13,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-14,0.0,3.98e-13,1.0,True,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-15,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-16,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-17,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-18,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-19,0.0,,,False,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-20,123.25,1556.98,1.0,True,0,5816.570000000001,False
Anderson's Bar,Absolut,2023-06-21,273.59,1283.39,1.0,True,0,5939.820000000001,False
Anderson's Bar,Absolut,2023-06-22,0.0,,,False,0,6213.410000000001,False
Anderson's Bar,Absolut,2023-06-23,0.0,,,False,0,6213.410000000001,False
Anderson's Bar,Absolut,2023-06-24,0.0,,,False,0,6213.410000000001,False
Anderson's Bar,Absolut,2023-06-25,0.0,,,False,0,6213.410000000001,False
Anderson's Bar,Absolut,2023-06-26,301.76,981.63,1.0,True,0,6213.410000000001,False
Anderson's Bar,Absolut,2023-06-27,0.0,,,False,0,6515.170000000001,False
Anderson's Bar,Absolut,2023-06-28,348.03,633.6,1.0,True,0,6515.170000000001,False
Anderson's Bar,Absolut,2023-06-29,579.09,54.51,1.0,True,0,6863.200000000001,False
Anderson's Bar,Absolut,2023-06-30,0.0,,,False,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-01,0.0,,,False,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-02,0.0,,,False,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-03,0.0,,,False,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-04,0.0,,,False,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-05,0.0,,,False,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-06,54.51,5.61e-13,1.0,True,0,7442.290000000001,False
Anderson's Bar,Absolut,2023-07-07,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-08,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-09,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-10,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-11,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-12,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-13,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-14,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-15,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-16,0.0,5.61e-13,1.0,True,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-17,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-18,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-19,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-20,0.0,,,False,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-21,452.7,437.45,1.0,True,0,7496.800000000001,False
Anderson's Bar,Absolut,2023-07-22,0.0,,,False,0,7949.500000000001,False
Anderson's Bar,Absolut,2023-07-23,122.25,315.2,1.0,True,0,7949.500000000001,False
Anderson's Bar,Absolut,2023-07-24,0.0,,,False,0,8071.750000000001,False
Anderson's Bar,Absolut,2023-07-25,315.2,5.68e-13,1.0,True,0,8071.750000000001,False
Anderson's Bar,Absolut,2023-07-26,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-07-27,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-07-28,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-07-29,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-07-30,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-07-31,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-01,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-02,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-03,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-04,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-08-05,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-06,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-07,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-08,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-09,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-10,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-11,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-12,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-13,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-08-14,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-15,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-08-16,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-17,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-18,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-19,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-20,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-21,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-22,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-23,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-24,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-08-25,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-26,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-27,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-28,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-29,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-08-30,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-08-31,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-01,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-02,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-03,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-04,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-05,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-09-06,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-07,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-08,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-09,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-10,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-09-11,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-09-12,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-13,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-14,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-09-15,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-16,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-17,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-18,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-19,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-20,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-21,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-22,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-23,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-24,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-25,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-26,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-27,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-28,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-29,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-09-30,0.0,5.68e-13,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-10-01,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-10-02,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-10-03,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-10-04,0.0,,,False,0,8386.95,False
Anderson's Bar,Absolut,2023-10-05,189.66,1047.57,1.0,True,0,8386.95,False
Anderson's Bar,Absolut,2023-10-06,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-07,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-08,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-09,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-10,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-11,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-12,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-13,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-14,0.0,,,False,0,8576.61,False
Anderson's Bar,Absolut,2023-10-15,325.75,1391.08,1.0,True,0,8576.61,False
Anderson's Bar,Absolut,2023-10-16,0.0,,,False,0,8902.36,False
Anderson's Bar,Absolut,2023-10-17,0.0,,,False,0,8902.36,False
Anderson's Bar,Absolut,2023-10-18,0.0,,,False,0,8902.36,False
Anderson's Bar,Absolut,2023-10-19,502.1,888.98,1.0,True,0,8902.36,False
Anderson's Bar,Absolut,2023-10-20,0.0,,,False,0,9404.460000000001,False
Anderson's Bar,Absolut,2023-10-21,0.0,,,False,0,9404.460000000001,False
Anderson's Bar,Absolut,2023-10-22,0.0,,,False,0,9404.460000000001,False
Anderson's Bar,Absolut,2023-10-23,0.0,,,False,0,9404.460000000001,False
Anderson's Bar,Absolut,2023-10-24,174.39,714.59,1.0,True,0,9404.460000000001,False
Anderson's Bar,Absolut,2023-10-25,0.0,,,False,0,9578.85,False
Anderson's Bar,Absolut,2023-10-26,0.0,,,False,0,9578.85,False
Anderson's Bar,Absolut,2023-10-27,0.0,,,False,0,9578.85,False
Anderson's Bar,Absolut,2023-10-28,0.0,,,False,0,9578.85,False
Anderson's Bar,Absolut,2023-10-29,0.0,,,False,0,9578.85,False
Anderson's Bar,Absolut,2023-10-30,0.0,,,False,0,9578.85,False
Anderson's Bar,Absolut,2023-10-31,401.81,1912.77,1.0,True,0,9578.85,False
Anderson's Bar,Absolut,2023-11-01,0.0,,,False,0,9980.66,False
Anderson's Bar,Absolut,2023-11-02,0.0,,,False,0,9980.66,False
Anderson's Bar,Absolut,2023-11-03,0.0,,,False,0,9980.66,False
Anderson's Bar,Absolut,2023-11-04,0.0,,,False,0,9980.66,False
Anderson's Bar,Absolut,2023-11-05,319.64,2813.61,1.0,True,0,9980.66,False
Anderson's Bar,Absolut,2023-11-06,0.0,,,False,0,10300.3,False
Anderson's Bar,Absolut,2023-11-07,248.98,2564.63,1.0,True,0,10300.3,False
Anderson's Bar,Absolut,2023-11-08,0.0,,,False,0,10549.279999999999,False
Anderson's Bar,Absolut,2023-11-09,0.0,,,False,0,10549.279999999999,False
Anderson's Bar,Absolut,2023-11-10,445.86,2118.77,1.0,True,0,10549.279999999999,False
Anderson's Bar,Absolut,2023-11-11,0.0,,,False,0,10995.14,False
Anderson's Bar,Absolut,2023-11-12,0.0,,,False,0,10995.14,False
Anderson's Bar,Absolut,2023-11-13,0.0,,,False,0,10995.14,False
Anderson's Bar,Absolut,2023-11-14,0.0,,,False,0,10995.14,False
Anderson's Bar,Absolut,2023-11-15,0.0,,,False,0,10995.14,False
Anderson's Bar,Absolut,2023-11-16,0.0,,,False,0,10995.14,False
Anderson's Bar,Absolut,2023-11-17,517.2,1601.57,1.0,True,0,10995.14,False
Anderson's Bar,Absolut,2023-11-18,0.0,,,False,0,11512.34,False
Anderson's Bar,Absolut,2023-11-19,0.0,,,False,0,11512.34,False
Anderson's Bar,Absolut,2023-11-20,0.0,,,False,0,11512.34,False
Anderson's Bar,Absolut,2023-11-21,0.0,,,False,0,11512.34,False
Anderson's Bar,Absolut,2023-11-22,0.0,,,False,0,11512.34,False
Anderson's Bar,Absolut,2023-11-23,0.0,,,False,0,11512.34,False
Anderson's Bar,Absolut,2023-11-24,139.16,1462.41,1.0,True,0,11512.34,False
Anderson's Bar,Absolut,2023-11-25,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-11-26,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-11-27,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-11-28,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-11-29,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-11-30,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-12-01,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-12-02,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-12-03,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-12-04,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-12-05,0.0,,,False,0,11651.5,False
Anderson's Bar,Absolut,2023-12-06,480.21,982.2,1.0,True,0,11651.5,False
